City_ID,City,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
391,san clemente del tuyu,-36.3569,-56.7235,26.73,66,0,7.17,AR,"{'coord': {'lon': -56.7235, 'lat': -36.3569}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 26.73, 'feels_like': 28.14, 'temp_min': 26.73, 'temp_max': 26.73, 'pressure': 1006, 'humidity': 66, 'sea_level': 1006, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 7.17, 'deg': 36, 'gust': 8.76}, 'clouds': {'all': 0}, 'dt': 1738521617, 'sys': {'country': 'AR', 'sunrise': 1738487106, 'sunset': 1738536966}, 'timezone': -10800, 'id': 3429160, 'name': 'San Clemente del Tuyú', 'cod': 200}"
392,sbiba,35.5433,9.0737,8.67,74,100,3.6,TN,"{'coord': {'lon': 9.0737, 'lat': 35.5433}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 8.67, 'feels_like': 6.57, 'temp_min': 8.67, 'temp_max': 8.67, 'pressure': 1016, 'humidity': 74, 'sea_level': 1016, 'grnd_level': 925}, 'visibility': 10000, 'wind': {'speed': 3.6, 'deg': 14, 'gust': 4.78}, 'rain': {'1h': 0.48}, 'clouds': {'all': 100}, 'dt': 1738521618, 'sys': {'country': 'TN', 'sunrise': 1738477365, 'sunset': 1738515121}, 'timezone': 3600, 'id': 2467506, 'name': 'Sbiba', 'cod': 200}"
393,malango,-2.9627,119.9001,18.75,87,95,1.77,ID,"{'coord': {'lon': 119.9001, 'lat': -2.9627}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 18.75, 'feels_like': 18.95, 'temp_min': 18.75, 'temp_max': 18.75, 'pressure': 1010, 'humidity': 87, 'sea_level': 1010, 'grnd_level': 885}, 'visibility': 10000, 'wind': {'speed': 1.77, 'deg': 308, 'gust': 2.1}, 'clouds': {'all': 95}, 'dt': 1738521620, 'sys': {'country': 'ID', 'sunrise': 1738534030, 'sunset': 1738578070}, 'timezone': 28800, 'id': 1629974, 'name': 'Malango', 'cod': 200}"
394,road town,18.4167,-64.6167,27.02,78,40,3.09,VG,"{'coord': {'lon': -64.6167, 'lat': 18.4167}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 27.02, 'feels_like': 29.6, 'temp_min': 27.02, 'temp_max': 27.02, 'pressure': 1016, 'humidity': 78, 'sea_level': 1016, 'grnd_level': 1015}, 'visibility': 10000, 'wind': {'speed': 3.09, 'deg': 130}, 'rain': {'1h': 0.39}, 'clouds': {'all': 40}, 'dt': 1738521621, 'sys': {'type': 1, 'id': 8799, 'country': 'VG', 'sunrise': 1738493487, 'sunset': 1738534374}, 'timezone': -14400, 'id': 3577430, 'name': 'Road Town', 'cod': 200}"
395,tyul'gan,52.3405,56.166,-2.24,93,100,4.82,RU,"{'coord': {'lon': 56.166, 'lat': 52.3405}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -2.24, 'feels_like': -7.6, 'temp_min': -2.24, 'temp_max': -2.24, 'pressure': 1032, 'humidity': 93, 'sea_level': 1032, 'grnd_level': 995}, 'visibility': 10000, 'wind': {'speed': 4.82, 'deg': 177, 'gust': 7.83}, 'clouds': {'all': 100}, 'dt': 1738521622, 'sys': {'country': 'RU', 'sunrise': 1738468500, 'sunset': 1738501379}, 'timezone': 18000, 'id': 479871, 'name': ""Tyul'gan"", 'cod': 200}"
396,lihue,21.9789,-159.3672,20.41,78,20,2.57,US,"{'coord': {'lon': -159.3672, 'lat': 21.9789}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 19.24, 'feels_like': 19.26, 'temp_min': 18.58, 'temp_max': 20.41, 'pressure': 1018, 'humidity': 78, 'sea_level': 1018, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 2.57, 'deg': 320}, 'clouds': {'all': 20}, 'dt': 1738521453, 'sys': {'type': 1, 'id': 7873, 'country': 'US', 'sunrise': 1738516508, 'sunset': 1738556836}, 'timezone': -36000, 'id': 5850248, 'name': 'Lihue', 'cod': 200}"
397,puerto armuelles,8.2833,-82.8667,28.38,65,34,0.45,PA,"{'coord': {'lon': -82.8667, 'lat': 8.2833}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 28.38, 'feels_like': 30.69, 'temp_min': 28.38, 'temp_max': 28.38, 'pressure': 1008, 'humidity': 65, 'sea_level': 1008, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 0.45, 'deg': 149, 'gust': 0.45}, 'clouds': {'all': 34}, 'dt': 1738521624, 'sys': {'type': 2, 'id': 2083346, 'country': 'PA', 'sunrise': 1738497101, 'sunset': 1738539521}, 'timezone': -18000, 'id': 3702431, 'name': 'Puerto Armuelles', 'cod': 200}"
398,namsos,64.4662,11.4957,-1.05,69,0,9.26,NO,"{'coord': {'lon': 11.4957, 'lat': 64.4662}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -1.05, 'feels_like': -8.05, 'temp_min': -1.05, 'temp_max': -1.05, 'pressure': 1023, 'humidity': 69, 'sea_level': 1023, 'grnd_level': 1003}, 'visibility': 10000, 'wind': {'speed': 9.26, 'deg': 90}, 'clouds': {'all': 0}, 'dt': 1738521625, 'sys': {'type': 1, 'id': 1644, 'country': 'NO', 'sunrise': 1738482836, 'sunset': 1738508488}, 'timezone': 3600, 'id': 3145023, 'name': 'Namsos', 'cod': 200}"
399,carnarvon,-24.8667,113.6333,28.28,57,25,13.33,AU,"{'coord': {'lon': 113.6333, 'lat': -24.8667}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 28.28, 'feels_like': 29.52, 'temp_min': 28.28, 'temp_max': 28.28, 'pressure': 1002, 'humidity': 57, 'sea_level': 1002, 'grnd_level': 1001}, 'visibility': 10000, 'wind': {'speed': 13.33, 'deg': 162, 'gust': 20.85}, 'clouds': {'all': 25}, 'dt': 1738521626, 'sys': {'country': 'AU', 'sunrise': 1738533821, 'sunset': 1738581287}, 'timezone': 28800, 'id': 2074865, 'name': 'Carnarvon', 'cod': 200}"
400,colonia,50.9333,6.95,2.2,70,0,2.06,DE,"{'coord': {'lon': 6.95, 'lat': 50.9333}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 1.86, 'feels_like': -0.36, 'temp_min': -0.53, 'temp_max': 2.2, 'pressure': 1026, 'humidity': 70, 'sea_level': 1026, 'grnd_level': 1018}, 'visibility': 10000, 'wind': {'speed': 2.06, 'deg': 80}, 'clouds': {'all': 0}, 'dt': 1738521414, 'sys': {'type': 2, 'id': 2000227, 'country': 'DE', 'sunrise': 1738480027, 'sunset': 1738513478}, 'timezone': 3600, 'id': 2886242, 'name': 'Cologne', 'cod': 200}"
401,siwa oasis,29.2041,25.5195,17.24,45,100,3.3,EG,"{'coord': {'lon': 25.5195, 'lat': 29.2041}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 17.24, 'feels_like': 16.19, 'temp_min': 17.24, 'temp_max': 17.24, 'pressure': 1021, 'humidity': 45, 'sea_level': 1021, 'grnd_level': 1018}, 'visibility': 10000, 'wind': {'speed': 3.3, 'deg': 89, 'gust': 3.16}, 'clouds': {'all': 100}, 'dt': 1738521628, 'sys': {'country': 'EG', 'sunrise': 1738472783, 'sunset': 1738511808}, 'timezone': 7200, 'id': 347863, 'name': 'Sīwah', 'cod': 200}"
402,nagqu,31.5,92.0,-8.09,13,0,2.54,CN,"{'coord': {'lon': 92, 'lat': 31.5}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -8.09, 'feels_like': -12.66, 'temp_min': -8.09, 'temp_max': -8.09, 'pressure': 1014, 'humidity': 13, 'sea_level': 1014, 'grnd_level': 577}, 'visibility': 10000, 'wind': {'speed': 2.54, 'deg': 276, 'gust': 2.79}, 'clouds': {'all': 0}, 'dt': 1738521629, 'sys': {'country': 'CN', 'sunrise': 1738543416, 'sunset': 1738582077}, 'timezone': 28800, 'id': 1280517, 'name': 'Nagqu Prefecture', 'cod': 200}"
403,klaksvik,62.2266,-6.589,6.91,74,100,12.68,FO,"{'coord': {'lon': -6.589, 'lat': 62.2266}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 6.91, 'feels_like': 1.53, 'temp_min': 6.91, 'temp_max': 6.91, 'pressure': 1006, 'humidity': 74, 'sea_level': 1006, 'grnd_level': 995}, 'visibility': 10000, 'wind': {'speed': 12.68, 'deg': 178, 'gust': 16.06}, 'clouds': {'all': 100}, 'dt': 1738521630, 'sys': {'country': 'FO', 'sunrise': 1738486232, 'sunset': 1738513773}, 'timezone': 0, 'id': 2618795, 'name': 'Klaksvík', 'cod': 200}"
404,anar darah,32.7587,61.654,6.82,44,100,1.95,AF,"{'coord': {'lon': 61.654, 'lat': 32.7587}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 6.82, 'feels_like': 5.54, 'temp_min': 6.82, 'temp_max': 6.82, 'pressure': 1020, 'humidity': 44, 'sea_level': 1020, 'grnd_level': 928}, 'visibility': 10000, 'wind': {'speed': 1.95, 'deg': 331, 'gust': 1.79}, 'clouds': {'all': 100}, 'dt': 1738521631, 'sys': {'country': 'AF', 'sunrise': 1738464461, 'sunset': 1738502785}, 'timezone': 16200, 'id': 1148709, 'name': 'Anār Darah', 'cod': 200}"
405,elista,46.3078,44.2558,4.29,93,95,2.0,RU,"{'coord': {'lon': 44.2558, 'lat': 46.3078}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 4.29, 'feels_like': 2.54, 'temp_min': 4.29, 'temp_max': 4.29, 'pressure': 1024, 'humidity': 93, 'sea_level': 1024, 'grnd_level': 1007}, 'visibility': 4700, 'wind': {'speed': 2, 'deg': 280}, 'clouds': {'all': 95}, 'dt': 1738521633, 'sys': {'type': 1, 'id': 8977, 'country': 'RU', 'sunrise': 1738470302, 'sunset': 1738505295}, 'timezone': 10800, 'id': 563514, 'name': 'Elista', 'cod': 200}"
406,holualoa,19.6228,-155.9522,22.7,75,0,5.14,US,"{'coord': {'lon': -155.9522, 'lat': 19.6228}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 22.67, 'feels_like': 22.95, 'temp_min': 19.91, 'temp_max': 22.7, 'pressure': 1017, 'humidity': 75, 'sea_level': 1017, 'grnd_level': 979}, 'visibility': 10000, 'wind': {'speed': 5.14, 'deg': 20}, 'clouds': {'all': 0}, 'dt': 1738521634, 'sys': {'type': 2, 'id': 2073211, 'country': 'US', 'sunrise': 1738515498, 'sunset': 1738556207}, 'timezone': -36000, 'id': 5856050, 'name': 'Holualoa', 'cod': 200}"
407,page,36.9147,-111.4558,10.94,53,0,0.89,US,"{'coord': {'lon': -111.4558, 'lat': 36.9147}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 9.5, 'feels_like': 9.5, 'temp_min': 8.88, 'temp_max': 10.94, 'pressure': 1018, 'humidity': 53, 'sea_level': 1018, 'grnd_level': 868}, 'visibility': 10000, 'wind': {'speed': 0.89, 'deg': 342, 'gust': 0.89}, 'clouds': {'all': 0}, 'dt': 1738521347, 'sys': {'type': 2, 'id': 2031762, 'country': 'US', 'sunrise': 1738506426, 'sunset': 1738543919}, 'timezone': -25200, 'id': 5307778, 'name': 'Page', 'cod': 200}"
408,yigo village,13.5361,144.8886,26.16,79,40,5.66,GU,"{'coord': {'lon': 144.8886, 'lat': 13.5361}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 25.81, 'feels_like': 26.51, 'temp_min': 25.18, 'temp_max': 26.16, 'pressure': 1009, 'humidity': 79, 'sea_level': 1009, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 5.66, 'deg': 80}, 'clouds': {'all': 40}, 'dt': 1738521636, 'sys': {'type': 1, 'id': 7856, 'country': 'GU', 'sunrise': 1738529225, 'sunset': 1738570880}, 'timezone': 36000, 'id': 4038794, 'name': 'Yigo Village', 'cod': 200}"
409,norilsk,69.3535,88.2027,-28.72,88,22,1.77,RU,"{'coord': {'lon': 88.2027, 'lat': 69.3535}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': -28.72, 'feels_like': -35.31, 'temp_min': -28.72, 'temp_max': -28.72, 'pressure': 1050, 'humidity': 88, 'sea_level': 1050, 'grnd_level': 1043}, 'visibility': 10000, 'wind': {'speed': 1.77, 'deg': 145, 'gust': 1.7}, 'clouds': {'all': 22}, 'dt': 1738521637, 'sys': {'country': 'RU', 'sunrise': 1738553620, 'sunset': 1738573696}, 'timezone': 25200, 'id': 1497337, 'name': ""Noril'sk"", 'cod': 200}"
410,port hueneme,34.1478,-119.1951,20.21,81,18,1.35,US,"{'coord': {'lon': -119.1951, 'lat': 34.1478}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 18.14, 'feels_like': 18.12, 'temp_min': 17.06, 'temp_max': 20.21, 'pressure': 1019, 'humidity': 81, 'sea_level': 1019, 'grnd_level': 1025}, 'visibility': 10000, 'wind': {'speed': 1.35, 'deg': 214, 'gust': 1.2}, 'clouds': {'all': 18}, 'dt': 1738521638, 'sys': {'type': 2, 'id': 2097701, 'country': 'US', 'sunrise': 1738507985, 'sunset': 1738546075}, 'timezone': -28800, 'id': 5384339, 'name': 'Port Hueneme', 'cod': 200}"
411,piti village,13.4626,144.6933,27.03,81,20,4.12,GU,"{'coord': {'lon': 144.6933, 'lat': 13.4626}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 26.48, 'feels_like': 26.48, 'temp_min': 26.05, 'temp_max': 27.03, 'pressure': 1008, 'humidity': 81, 'sea_level': 1008, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 4.12, 'deg': 80}, 'clouds': {'all': 20}, 'dt': 1738521639, 'sys': {'type': 2, 'id': 2076599, 'country': 'GU', 'sunrise': 1738529266, 'sunset': 1738570932}, 'timezone': 36000, 'id': 4038473, 'name': 'Piti Village', 'cod': 200}"
412,mata-utu,-13.2816,-176.1745,28.1,79,17,5.93,WF,"{'coord': {'lon': -176.1745, 'lat': -13.2816}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 28.1, 'feels_like': 32.19, 'temp_min': 28.1, 'temp_max': 28.1, 'pressure': 1010, 'humidity': 79, 'sea_level': 1010, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 5.93, 'deg': 30, 'gust': 6.36}, 'clouds': {'all': 17}, 'dt': 1738521478, 'sys': {'country': 'WF', 'sunrise': 1738604348, 'sunset': 1738649879}, 'timezone': 43200, 'id': 4034821, 'name': 'Mata-Utu', 'cod': 200}"
413,knyaze-volkonskoye,48.4642,135.4567,-22.81,100,100,0.18,RU,"{'coord': {'lon': 135.4567, 'lat': 48.4642}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -22.81, 'feels_like': -22.81, 'temp_min': -22.81, 'temp_max': -22.81, 'pressure': 1021, 'humidity': 100, 'sea_level': 1021, 'grnd_level': 1014}, 'visibility': 3106, 'wind': {'speed': 0.18, 'deg': 96, 'gust': 0.2}, 'clouds': {'all': 100}, 'dt': 1738521641, 'sys': {'type': 1, 'id': 8867, 'country': 'RU', 'sunrise': 1738535097, 'sunset': 1738569535}, 'timezone': 36000, 'id': 2021954, 'name': 'Knyaze-Volkonskoye', 'cod': 200}"
414,santo antonio,-6.3106,-35.4789,31.33,46,0,6.92,BR,"{'coord': {'lon': -35.4789, 'lat': -6.3106}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 31.33, 'feels_like': 32.38, 'temp_min': 31.33, 'temp_max': 31.33, 'pressure': 1008, 'humidity': 46, 'sea_level': 1008, 'grnd_level': 996}, 'visibility': 10000, 'wind': {'speed': 6.92, 'deg': 100, 'gust': 6.22}, 'clouds': {'all': 0}, 'dt': 1738521642, 'sys': {'country': 'BR', 'sunrise': 1738484670, 'sunset': 1738529203}, 'timezone': -10800, 'id': 3389134, 'name': 'Santo Antônio', 'cod': 200}"
415,fisterra,42.9049,-9.2629,11.64,57,93,8.37,ES,"{'coord': {'lon': -9.2629, 'lat': 42.9049}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 11.64, 'feels_like': 10.35, 'temp_min': 11.64, 'temp_max': 11.64, 'pressure': 1027, 'humidity': 57, 'sea_level': 1027, 'grnd_level': 1025}, 'visibility': 10000, 'wind': {'speed': 8.37, 'deg': 4, 'gust': 10.08}, 'clouds': {'all': 93}, 'dt': 1738521643, 'sys': {'country': 'ES', 'sunrise': 1738482648, 'sunset': 1738518640}, 'timezone': 3600, 'id': 3122426, 'name': 'Finisterra', 'cod': 200}"
416,prince rupert,54.3161,-130.3201,-7.17,48,0,7.72,CA,"{'coord': {'lon': -130.3201, 'lat': 54.3161}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': -8.9, 'feels_like': -15.9, 'temp_min': -8.95, 'temp_max': -7.17, 'pressure': 1018, 'humidity': 48, 'sea_level': 1018, 'grnd_level': 1015}, 'visibility': 10000, 'wind': {'speed': 7.72, 'deg': 20}, 'clouds': {'all': 0}, 'dt': 1738521644, 'sys': {'type': 1, 'id': 883, 'country': 'CA', 'sunrise': 1738513619, 'sunset': 1738545782}, 'timezone': -28800, 'id': 6113406, 'name': 'Prince Rupert', 'cod': 200}"
417,okhotsk,59.3833,143.3,-24.38,84,25,3.84,RU,"{'coord': {'lon': 143.3, 'lat': 59.3833}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': -24.38, 'feels_like': -31.38, 'temp_min': -24.38, 'temp_max': -24.38, 'pressure': 1018, 'humidity': 84, 'sea_level': 1018, 'grnd_level': 1018}, 'visibility': 10000, 'wind': {'speed': 3.84, 'deg': 338, 'gust': 6.67}, 'clouds': {'all': 25}, 'dt': 1738521646, 'sys': {'country': 'RU', 'sunrise': 1738535617, 'sunset': 1738565250}, 'timezone': 36000, 'id': 2122605, 'name': 'Okhotsk', 'cod': 200}"
418,jiazi,22.8779,116.067,14.89,82,99,7.34,CN,"{'coord': {'lon': 116.067, 'lat': 22.8779}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 14.89, 'feels_like': 14.58, 'temp_min': 14.89, 'temp_max': 14.89, 'pressure': 1018, 'humidity': 82, 'sea_level': 1018, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 7.34, 'deg': 62, 'gust': 8.49}, 'clouds': {'all': 99}, 'dt': 1738521647, 'sys': {'country': 'CN', 'sunrise': 1738536873, 'sunset': 1738577067}, 'timezone': 28800, 'id': 1805935, 'name': 'Jiazi', 'cod': 200}"
419,gali,42.6265,41.7381,6.93,79,49,1.24,GE,"{'coord': {'lon': 41.7381, 'lat': 42.6265}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 6.93, 'feels_like': 6.93, 'temp_min': 6.93, 'temp_max': 6.93, 'pressure': 1027, 'humidity': 79, 'sea_level': 1027, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 1.24, 'deg': 71, 'gust': 1.18}, 'clouds': {'all': 49}, 'dt': 1738521648, 'sys': {'country': 'GE', 'sunrise': 1738470380, 'sunset': 1738506426}, 'timezone': 14400, 'id': 614613, 'name': 'Gali', 'cod': 200}"
420,xining,36.6167,101.7667,-12.98,97,97,1.33,CN,"{'coord': {'lon': 101.7667, 'lat': 36.6167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -12.98, 'feels_like': -12.98, 'temp_min': -12.98, 'temp_max': -12.98, 'pressure': 1041, 'humidity': 97, 'sea_level': 1041, 'grnd_level': 754}, 'visibility': 1186, 'wind': {'speed': 1.33, 'deg': 53, 'gust': 1.31}, 'clouds': {'all': 97}, 'dt': 1738521649, 'sys': {'country': 'CN', 'sunrise': 1738541599, 'sunset': 1738579206}, 'timezone': 28800, 'id': 1788852, 'name': 'Xining', 'cod': 200}"
421,mount gambier,-37.8333,140.7667,18.79,76,0,0.88,AU,"{'coord': {'lon': 140.7667, 'lat': -37.8333}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 18.79, 'feels_like': 18.71, 'temp_min': 18.79, 'temp_max': 18.79, 'pressure': 1009, 'humidity': 76, 'sea_level': 1009, 'grnd_level': 1003}, 'visibility': 10000, 'wind': {'speed': 0.88, 'deg': 346, 'gust': 0.93}, 'clouds': {'all': 0}, 'dt': 1738521651, 'sys': {'country': 'AU', 'sunrise': 1738525962, 'sunset': 1738576122}, 'timezone': 37800, 'id': 2156643, 'name': 'Mount Gambier', 'cod': 200}"
422,nizhneudinsk,54.9076,99.0276,-20.04,100,99,0.44,RU,"{'coord': {'lon': 99.0276, 'lat': 54.9076}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -20.04, 'feels_like': -20.04, 'temp_min': -20.04, 'temp_max': -20.04, 'pressure': 1044, 'humidity': 100, 'sea_level': 1044, 'grnd_level': 989}, 'visibility': 5045, 'wind': {'speed': 0.44, 'deg': 282, 'gust': 0.39}, 'clouds': {'all': 99}, 'dt': 1738521652, 'sys': {'country': 'RU', 'sunrise': 1738545067, 'sunset': 1738577052}, 'timezone': 28800, 'id': 1497549, 'name': 'Nizhneudinsk', 'cod': 200}"
423,al mawsil al jadidah,36.3346,43.0978,10.51,41,0,0.89,IQ,"{'coord': {'lon': 43.0978, 'lat': 36.3346}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 10.51, 'feels_like': 8.69, 'temp_min': 10.51, 'temp_max': 10.51, 'pressure': 1021, 'humidity': 41, 'sea_level': 1021, 'grnd_level': 986}, 'visibility': 10000, 'wind': {'speed': 0.89, 'deg': 57, 'gust': 2.24}, 'clouds': {'all': 0}, 'dt': 1738521653, 'sys': {'type': 2, 'id': 2099668, 'country': 'IQ', 'sunrise': 1738469290, 'sunset': 1738506863}, 'timezone': 10800, 'id': 99071, 'name': 'Al Mawşil al Jadīdah', 'cod': 200}"
424,kamaishi,39.2667,141.8833,-0.07,73,100,1.39,JP,"{'coord': {'lon': 141.8833, 'lat': 39.2667}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -0.07, 'feels_like': -1.65, 'temp_min': -0.07, 'temp_max': -0.07, 'pressure': 1015, 'humidity': 73, 'sea_level': 1015, 'grnd_level': 982}, 'visibility': 10000, 'wind': {'speed': 1.39, 'deg': 329, 'gust': 1}, 'clouds': {'all': 100}, 'dt': 1738521654, 'sys': {'country': 'JP', 'sunrise': 1738532279, 'sunset': 1738569268}, 'timezone': 32400, 'id': 2112444, 'name': 'Kamaishi', 'cod': 200}"
425,cobija,-11.0267,-68.7692,31.84,54,97,2.43,BO,"{'coord': {'lon': -68.7692, 'lat': -11.0267}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 31.84, 'feels_like': 35.05, 'temp_min': 31.84, 'temp_max': 31.84, 'pressure': 1004, 'humidity': 54, 'sea_level': 1004, 'grnd_level': 977}, 'visibility': 10000, 'wind': {'speed': 2.43, 'deg': 306, 'gust': 4.23}, 'clouds': {'all': 97}, 'dt': 1738521655, 'sys': {'country': 'BO', 'sunrise': 1738492310, 'sunset': 1738537544}, 'timezone': -14400, 'id': 3919998, 'name': 'Cobija', 'cod': 200}"
426,kerikeri,-35.2268,173.9474,18.76,85,43,2.6,NZ,"{'coord': {'lon': 173.9474, 'lat': -35.2268}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 18.76, 'feels_like': 18.91, 'temp_min': 18.76, 'temp_max': 18.76, 'pressure': 1020, 'humidity': 85, 'sea_level': 1020, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 2.6, 'deg': 97, 'gust': 6.68}, 'clouds': {'all': 43}, 'dt': 1738521657, 'sys': {'country': 'NZ', 'sunrise': 1738518299, 'sunset': 1738567856}, 'timezone': 46800, 'id': 2188874, 'name': 'Kerikeri', 'cod': 200}"
427,bijeljina,44.7569,19.2161,3.22,72,4,2.52,BA,"{'coord': {'lon': 19.2161, 'lat': 44.7569}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 3.22, 'feels_like': 0.77, 'temp_min': 3.22, 'temp_max': 3.22, 'pressure': 1024, 'humidity': 72, 'sea_level': 1024, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 2.52, 'deg': 299, 'gust': 2.93}, 'clouds': {'all': 4}, 'dt': 1738521634, 'sys': {'type': 2, 'id': 2031823, 'country': 'BA', 'sunrise': 1738476076, 'sunset': 1738511541}, 'timezone': 3600, 'id': 3204186, 'name': 'Bijeljina', 'cod': 200}"
428,phalaborwa,-23.943,31.1411,29.1,51,6,0.66,ZA,"{'coord': {'lon': 31.1411, 'lat': -23.943}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 29.1, 'feels_like': 29.92, 'temp_min': 29.1, 'temp_max': 29.1, 'pressure': 1009, 'humidity': 51, 'sea_level': 1009, 'grnd_level': 960}, 'visibility': 10000, 'wind': {'speed': 0.66, 'deg': 87, 'gust': 0.83}, 'clouds': {'all': 6}, 'dt': 1738521659, 'sys': {'country': 'ZA', 'sunrise': 1738467269, 'sunset': 1738514624}, 'timezone': 7200, 'id': 965528, 'name': 'Phalaborwa', 'cod': 200}"
